latitude,longitude,zone_code,hemisphere_NS,hemisphere_WE
45.0833,14.6833,EU-ADR,North,East
43.1833,16.6833,EU-EEU,North,East
43.8667,15.5,EU-EEU,North,East
45.15,13.6,EU-ADR,North,East
45.35,19.0,EU-BLA,North,East
44.1167,15.2333,EU-ADR,North,East
44.5833,14.95,EU-ADR,North,East
43.7,15.8333,EU-EEU,North,East
45.417,18.983,EU-BLA,North,East
44.05,15.3,EU-ADR,North,East
43.967,15.417,EU-EEU,North,East
44.067,15.2,EU-ADR,North,East
44.033,15.25,EU-ADR,North,East
42.967,17.05,EU-EEU,North,East
44.033,15.133,EU-ADR,North,East
44.55,14.883,EU-ADR,North,East
43.95,15.383,EU-ADR,North,East
43.367,16.6,EU-EEU,North,East
43.383,16.483,EU-EEU,North,East
43.967,15.4,EU-EEU,North,East
43.883,15.15,EU-ADR,North,East
44.05,15.117,EU-ADR,North,East
43.53333,16.46667,EU-EEU,North,East
43.883,15.283,EU-ADR,North,East
47.1167,18.8667,EU-EEU,North,East
47.7,18.2667,EU-EEU,North,East
46.9833,17.9833,EU-EEU,North,East
48.0667,20.8833,EU-EEU,North,East
47.8333,20.4167,EU-EEU,North,East
46.8,17.5333,EU-EEU,North,East
46.8333,17.8333,EU-EEU,North,East
48.1667,18.1333,EU-EEU,North,East
46.2,17.15,EU-EEU,North,East
47.5,19.0833,EU-EEU,North,East
47.4167,19.0667,EU-EEU,North,East
47.55,19.2333,EU-EEU,North,East
46.6167,18.9833,EU-EEU,North,East
47.8833,17.4333,EU-EEU,North,East
46.9667,18.9333,EU-EEU,North,East
46.9167,18.9667,EU-EEU,North,East
48.2667,21.3667,EU-EEU,North,East
47.7,19.1333,EU-EEU,North,East
47.7333,17.8333,EU-EEU,North,East
47.6833,17.6333,EU-EEU,North,East
47.3667,18.9833,EU-EEU,North,East
46.6833,19.0167,EU-EEU,North,East
47.35,16.8833,EU-EEU,North,East
47.6333,19.9667,EU-EEU,North,East
46.5167,19.0,EU-EEU,North,East
47.3,20.9167,EU-EEU,North,East
46.85,17.5667,EU-EEU,North,East
48.2167,22.0667,EU-EEU,North,East
47.7333,18.1167,EU-EEU,North,East
47.0167,16.6,EU-EEU,North,East
47.75,18.5167,EU-EEU,North,East
47.4667,19.05,EU-EEU,North,East
46.4833,20.2167,EU-EEU,North,East
46.2167,18.4667,EU-EEU,North,East
46.0,18.6833,EU-EEU,North,East
46.6167,17.1167,EU-EEU,North,East
47.7167,18.35,EU-EEU,North,East
46.6333,19.9333,EU-EEU,North,East
48.3167,21.5667,EU-EEU,North,East
47.7,19.05,EU-EEU,North,East
47.2667,18.9833,EU-EEU,North,East
47.35,19.05,EU-EEU,North,East
47.0833,18.4,EU-EEU,North,East
47.75,19.1,EU-EEU,North,East
48.1167,21.4167,EU-EEU,North,East
47.5667,19.0833,EU-EEU,North,East
47.8,18.9667,EU-EEU,North,East
48.1167,17.4167,EU-EEU,North,East
47.4333,16.6667,EU-EEU,North,East
47.71667,18.73333,EU-EEU,North,East
47.467,21.5,EU-EEU,North,East
47.467,19.083,EU-EEU,North,East
46.3957444,17.5092762,EU-EEU,North,East
51.95,-7.7167,EU-NEU,North,West
53.6167,-6.1833,EU-NEU,North,West
54.1167,-9.1667,EU-NEU,North,West
52.8,-8.4333,EU-NEU,North,West
54.1333,-9.7333,EU-NEU,North,West
51.6833,-9.45,EU-NEU,North,West
53.3833,-6.3667,EU-NEU,North,West
54.9833,-8.4333,EU-NEU,North,West
51.95,-10.2167,EU-NEU,North,West
52.3333,-7.4,EU-NEU,North,West
54.8,-7.6,EU-NEU,North,West
51.65,-9.9167,EU-NEU,North,West
52.8167,-8.95,EU-NEU,North,West
53.7833,-6.2333,EU-NEU,North,West
53.3833,-6.1833,EU-NEU,North,West
53.7167,-6.3333,EU-NEU,North,West
53.7210961,-6.3212355,EU-NEU,North,West
53.3167,-6.2333,EU-NEU,North,West
53.3167,-6.1833,EU-NEU,North,West
53.3167,-6.2,EU-NEU,North,West
53.3167,-6.2333,EU-NEU,North,West
53.3333,-6.2333,EU-NEU,North,West
53.3,-6.1333,EU-NEU,North,West
52.2167,-6.9833,EU-NEU,North,West
55.1833,-7.9667,EU-NEU,North,West
52.5833,-7.0833,EU-NEU,North,West
54.2833,-8.9667,EU-NEU,North,West
52.9333,-9.2833,EU-NEU,North,West
53.3333,-6.1833,EU-NEU,North,West
52.2667,-9.8667,EU-NEU,North,West
52.2,-6.8333,EU-NEU,North,West
54.5,-7.3167,EU-NEU,North,West
53.7167,-6.35,EU-NEU,North,West
51.8833,-8.4333,EU-NEU,North,West
51.75,-9.55,EU-NEU,North,West
55.1167,-8.1333,EU-NEU,North,West
55.2,-6.9833,EU-NEU,North,West
52.2333,-8.4167,EU-NEU,North,West
55.1333,-8.1667,EU-NEU,North,West
52.3833,-6.95,EU-NEU,North,West
55.1833,-7.0333,EU-NEU,North,West
52.3833,-6.9333,EU-NEU,North,West
52.3833,-6.95,EU-NEU,North,West
53.8833,-9.5333,EU-NEU,North,West
54.65,-5.9333,EU-NEU,North,West
51.8667,-8.35,EU-NEU,North,West
55.0333,-7.6333,EU-NEU,North,West
55.1,-7.5333,EU-NEU,North,West
51.8333,-8.3167,EU-NEU,North,West
51.8333,-8.3167,EU-NEU,North,West
51.8333,-8.3167,EU-NEU,North,West
53.2667,-9.55,EU-NEU,North,West
51.85,-8.3167,EU-NEU,North,West
52.7,-8.85,EU-NEU,North,West
51.5167,-9.5333,EU-NEU,North,West
52.35,-6.9833,EU-NEU,North,West
53.3667,-7.65,EU-NEU,North,West
53.7167,-6.3,EU-NEU,North,West
53.717856,-6.3560985,EU-NEU,North,West
52.25,-7.1,EU-NEU,North,West
52.25,-7.1,EU-NEU,North,West
52.2667,-6.9833,EU-NEU,North,West
53.95,-9.88333,EU-NEU,North,West
54.26667,-8.76667,EU-NEU,North,West
53.343872,-6.2253059,EU-NEU,North,West
51.75,-9.88333,EU-NEU,North,West
53.08333,-9.56667,EU-NEU,North,West
55.0,-8.48333,EU-NEU,North,West
52.4,-8.3,EU-NEU,North,West
53.25,-9.15,EU-NEU,North,West
52.21667,-6.78333,EU-NEU,North,West
54.28333,-9.36667,EU-NEU,North,West
52.43333,-6.31667,EU-NEU,North,West
51.71667,-9.95,EU-NEU,North,West
53.43333,-10.08333,EU-NEU,North,West
52.45,-9.66667,EU-NEU,North,West
54.83333,-8.46667,EU-NEU,North,West
54.23333,-10.0,EU-NEU,North,West
55.3,-7.15,EU-NEU,North,West
54.23333,-9.31667,EU-NEU,North,West
53.567,-7.533,EU-NEU,North,West
52.38333,-9.83333,EU-NEU,North,West
52.25,-6.96667,EU-NEU,North,West
52.55,-9.48333,EU-NEU,North,West
51.68333,-8.51667,EU-NEU,North,West
53.61667,-10.2,EU-NEU,North,West
51.683,-9.45,EU-NEU,North,West
51.4843274,-9.3661093,EU-NEU,North,West
54.48333,-8.28333,EU-NEU,North,West
52.56667,-6.2,EU-NEU,North,West
53.26667,-9.61667,EU-NEU,North,West
52.2,-6.35,EU-NEU,North,West
53.23333,-8.88333,EU-NEU,North,West
53.55,-10.11667,EU-NEU,North,West
52.26667,-10.01667,EU-NEU,North,West
51.8,-8.3,EU-NEU,North,West
53.33333,-9.83333,EU-NEU,North,West
53.8,-10.05,EU-NEU,North,West
51.75,-9.93333,EU-NEU,North,West
51.63333,-8.71667,EU-NEU,North,West
53.31667,-9.83333,EU-NEU,North,West
54.25,-8.43333,EU-NEU,North,West
52.63333,-6.21667,EU-NEU,North,West
52.6,-9.7,EU-NEU,North,West
52.11667,-9.93333,EU-NEU,North,West
51.65,-9.91667,EU-NEU,North,West
51.53333,-9.16667,EU-NEU,North,West
52.13333,-7.3,EU-NEU,North,West
52.08333,-7.63333,EU-NEU,North,West
54.61667,-8.36667,EU-NEU,North,West
51.51667,-9.75,EU-NEU,North,West
54.25,-8.9,EU-NEU,North,West
51.76667,-10.13333,EU-NEU,North,West
53.3498053,-6.2603097,EU-NEU,North,West
55.18333,-7.85,EU-NEU,North,West
51.86667,-8.2,EU-NEU,North,West
54.21667,-9.1,EU-NEU,North,West
55.28333,-7.65,EU-NEU,North,West
52.2833333,-9.85,EU-NEU,North,West
51.68333,-10.0,EU-NEU,North,West
55.31667,-7.18333,EU-NEU,North,West
51.75,-9.55,EU-NEU,North,West
53.98333,-6.2,EU-NEU,North,West
51.46667,-9.73333,EU-NEU,North,West
52.6290523,-7.0665112,EU-NEU,North,West
53.2666,-9.05,EU-NEU,North,West
53.98333,-6.25,EU-NEU,North,West
52.05,-7.55,EU-NEU,North,West
55.2,-7.3333333,EU-NEU,North,West
54.28333,-9.21667,EU-NEU,North,West
54.65,-8.28333,EU-NEU,North,West
53.71667,-10.08333,EU-NEU,North,West
52.56667,-9.86667,EU-NEU,North,West
55.03333,-8.4,EU-NEU,North,West
52.23333,-10.11667,EU-NEU,North,West
51.86667,-7.95,EU-NEU,North,West
52.68333,-9.65,EU-NEU,North,West
51.78333,-9.8,EU-NEU,North,West
53.61667,-9.83333,EU-NEU,North,West
52.15,-7.81667,EU-NEU,North,West
53.76667,-9.81667,EU-NEU,North,West
53.23333,-9.71667,EU-NEU,North,West
53.55,-6.08333,EU-NEU,North,West
51.6,-10.03333,EU-NEU,North,West
52.93333,-9.38333,EU-NEU,North,West
52.6666,-8.6166,EU-NEU,North,West
54.66667,-8.78333,EU-NEU,North,West
54.65,-8.2,EU-NEU,North,West
55.38333,-7.38333,EU-NEU,North,West
54.46667,-8.46667,EU-NEU,North,West
54.66667,-8.78333,EU-NEU,North,West
53.71667,-6.28333,EU-NEU,North,West
53.78333,-9.63333,EU-NEU,North,West
54.41667,-8.5,EU-NEU,North,West
53.15,-9.08333,EU-NEU,North,West
54.08333,-6.26667,EU-NEU,North,West
51.8985143,-8.4756035,EU-NEU,North,West
51.7,-8.45,EU-NEU,North,West
52.23333,-6.96667,EU-NEU,North,West
51.65,-9.85,EU-NEU,North,West
54.25,-8.73333,EU-NEU,North,West
54.31667,-9.71667,EU-NEU,North,West
52.81667,-9.45,EU-NEU,North,West
51.88333,-9.55,EU-NEU,North,West
52.917,-6.233,EU-NEU,North,West
52.58333,-7.33333,EU-NEU,North,West
51.88333,-9.65,EU-NEU,North,West
51.9,-10.03333,EU-NEU,North,West
53.83333,-9.61667,EU-NEU,North,West
52.2666,-6.3833,EU-NEU,North,West
53.51667,-6.08333,EU-NEU,North,West
53.4,-9.91667,EU-NEU,North,West
52.7117822,-8.8783365,EU-NEU,North,West
54.2766103,-8.4760888,EU-NEU,North,West
54.38333,-8.56667,EU-NEU,North,West
52.35,-7.41667,EU-NEU,North,West
54.63333,-8.63333,EU-NEU,North,West
53.6,-9.96667,EU-NEU,North,West
51.55,-9.15,EU-NEU,North,West
55.26667,-7.41667,EU-NEU,North,West
51.91667,-10.35,EU-NEU,North,West
53.0811,-6.39,EU-NEU,North,West
54.0833,-4.65,EU-NEU,North,West
54.1667,-4.4833,EU-NEU,North,West
54.2167,-4.7667,EU-NEU,North,West
54.0667,-4.7333,EU-NEU,North,West
54.3167,-4.3833,EU-NEU,North,West
65.9333,-18.3667,EU-NEU,North,West
66.0333,-14.8,EU-NEU,North,West
66.1333,-23.25,EU-NEU,North,West
65.5333,-23.2,EU-NEU,North,West
65.1167,-21.7667,EU-NEU,North,West
65.9667,-18.5333,EU-NEU,North,West
64.65,-14.2833,EU-NEU,North,West
65.3667,-22.9333,EU-NEU,North,West
64.0907747,-21.9285133,EU-NEU,North,West
65.95,-18.1833,EU-NEU,North,West
63.8333,-22.4333,EU-NEU,North,West
63.9167,-22.6833,EU-NEU,North,West
64.0333,-22.55,EU-NEU,North,West
64.25,-15.2167,EU-NEU,North,West
65.9,-19.4333,EU-NEU,North,West
64.1,-21.9167,EU-NEU,North,West
63.5308305,-20.1170353,EU-NEU,North,West
64.4,-21.45,EU-NEU,North,West
64.1667,-21.7167,EU-NEU,North,West
64.8833,-23.7167,EU-NEU,North,West
65.45,-21.4333,EU-NEU,North,West
66.45,-15.95,EU-NEU,North,West
65.45,-22.2,EU-NEU,North,West
64.15,-21.95,EU-NEU,North,West
65.8333,-20.3167,EU-NEU,North,West
63.9833,-22.3833,EU-NEU,North,West
65.75,-14.8333,EU-NEU,North,West
65.6825509,-18.0906859,EU-NEU,North,West
65.6863784,-23.6006172,EU-NEU,North,West
64.3603796,-21.7758052,EU-NEU,North,West
64.066667,-21.933333,EU-NEU,North,West
66.0449706,-17.3383442,EU-NEU,North,West
66.074878,-23.1250684,EU-NEU,North,West
64.917,-13.95,EU-NEU,North,West
65.0354339,-14.2159929,EU-NEU,North,West
65.7409444,-19.6404746,EU-NEU,North,West
64.01503,-22.12969,EU-NEU,North,West
40.1833,15.0167,EU-SEU,North,East
37.55,15.1333,EU-SEU,North,East
37.5667,15.1667,EU-SEU,North,East
40.35,14.9833,EU-SEU,North,East
44.0,8.1667,EU-SEU,North,East
40.55,8.3167,EU-SEU,North,East
40.6333,14.6,EU-SEU,North,East
39.1333,16.0667,EU-SEU,North,East
43.6333,13.5,EU-ADR,North,East
43.95,8.15,EU-SEU,North,East
42.0833,12.2667,EU-ADR,North,East
41.45,12.6167,EU-SEU,North,East
39.9333,9.7,EU-SEU,North,East
44.4,8.6833,EU-SEU,North,East
43.8167,7.85,EU-SEU,North,East
37.2167,15.2167,EU-SEU,North,East
36.9,15.1333,EU-SEU,North,East
38.2833,15.8,EU-SEU,North,East
40.8,14.1667,EU-SEU,North,East
40.8167,14.0667,EU-SEU,North,East
45.8333,8.7,EU-EEU,North,East
41.1333,16.85,EU-SEU,North,East
41.3167,16.2833,EU-SEU,North,East
44.15,12.4667,EU-ADR,North,East
39.6167,15.85,EU-SEU,North,East
38.0833,16.15,EU-SEU,North,East
41.2333,16.5,EU-SEU,North,East
43.7667,7.6667,EU-SEU,North,East
40.3,8.5,EU-SEU,North,East
37.9333,15.9167,EU-SEU,North,East
38.15,16.1667,EU-SEU,North,East
40.6333,17.9333,EU-SEU,North,East
40.3,9.6333,EU-SEU,North,East
39.05,8.3667,EU-SEU,North,East
44.35,9.15,EU-SEU,North,East
45.6,12.8833,EU-ADR,North,East
38.1667,14.75,EU-SEU,North,East
43.05,9.8333,EU-SEU,North,East
40.55,14.2333,EU-SEU,North,East
39.5,16.95,EU-SEU,North,East
40.75,13.8833,EU-SEU,North,East
41.3333,13.9333,EU-SEU,North,East
38.0167,12.8833,EU-SEU,North,East
40.7,14.4833,EU-SEU,North,East
40.9167,8.7167,EU-SEU,North,East
43.4,10.4,EU-SEU,North,East
42.7667,10.8833,EU-SEU,North,East
39.9833,18.4,EU-SEU,North,East
37.5,15.1,EU-SEU,North,East
43.9667,12.7333,EU-ADR,North,East
42.85,10.4167,EU-SEU,North,East
43.3167,10.5167,EU-SEU,North,East
38.0333,14.0167,EU-SEU,North,East
44.2667,12.3667,EU-ADR,North,East
44.2,12.4167,EU-ADR,North,East
40.65,14.7,EU-SEU,North,East
39.5167,15.9333,EU-SEU,North,East
44.3167,9.3167,EU-SEU,North,East
45.2333,12.2833,EU-ADR,North,East
39.3667,17.1333,EU-SEU,North,East
42.1,11.8,EU-SEU,North,East
38.7667,16.55,EU-SEU,North,East
39.6,16.5167,EU-SEU,North,East
39.0833,17.1333,EU-SEU,North,East
43.0167,13.85,EU-ADR,North,East
39.6833,15.8167,EU-SEU,North,East
45.7667,13.5833,EU-ADR,North,East
43.8333,13.0167,EU-ADR,North,East
37.9333,12.3333,EU-SEU,North,East
44.1667,8.3333,EU-SEU,North,East
41.7667,12.2333,EU-SEU,North,East
41.9167,15.8,EU-SEU,North,East
42.9167,10.75,EU-SEU,North,East
40.7333,13.85,EU-SEU,North,East
41.25,13.6167,EU-SEU,North,East
41.85,12.2,EU-SEU,North,East
45.4167,12.2333,EU-ADR,North,East
43.9667,12.7667,EU-ADR,North,East
41.2,13.5833,EU-SEU,North,East
40.05,17.9833,EU-SEU,North,East
37.0667,14.25,EU-SEU,North,East
44.4167,8.95,EU-SEU,North,East
37.8167,15.2667,EU-SEU,North,East
38.4167,15.9,EU-SEU,North,East
41.1833,16.6667,EU-SEU,North,East
42.75,13.9667,EU-ADR,North,East
41.0,9.6167,EU-SEU,North,East
44.85,12.3,EU-ADR,North,East
45.6833,13.3833,EU-ADR,North,East
45.5333,12.65,EU-ADR,North,East
43.8833,8.05,EU-SEU,North,East
40.7333,13.95,EU-SEU,North,East
42.3667,10.9,EU-SEU,North,East
38.2,13.25,EU-SEU,North,East
42.1167,15.4833,EU-SEU,North,East
41.2167,9.4,EU-SEU,North,East
44.1167,9.8333,EU-SEU,North,East
40.75,13.9,EU-SEU,North,East
41.9333,12.0833,EU-SEU,North,East
35.5,12.6,EU-SEU,North,East
44.3,9.3333,EU-SEU,North,East
44.0667,9.9167,EU-SEU,North,East
41.8667,15.35,EU-SEU,North,East
39.8,18.35,EU-SEU,North,East
44.1667,9.6333,EU-SEU,North,East
37.9833,12.3333,EU-SEU,North,East
37.1,13.9333,EU-SEU,North,East
45.7,13.15,EU-ADR,North,East
38.45,14.95,EU-SEU,North,East
43.55,10.3167,EU-SEU,North,East
44.1333,8.25,EU-SEU,North,East
40.65,14.6333,EU-SEU,North,East
41.6333,15.9167,EU-SEU,North,East
45.7667,13.1667,EU-ADR,North,East
39.9833,15.7167,EU-SEU,North,East
42.8,10.2,EU-SEU,North,East
45.45,12.2167,EU-ADR,North,East
41.3667,16.15,EU-SEU,North,East
40.6,14.3333,EU-SEU,North,East
40.0,15.3667,EU-SEU,North,East
42.7333,10.2333,EU-SEU,North,East
38.6667,16.55,EU-SEU,North,East
40.4167,16.8833,EU-SEU,North,East
42.7167,10.9833,EU-SEU,North,East
44.0,10.1,EU-SEU,North,East
43.6667,10.2667,EU-SEU,North,East
40.1,15.2333,EU-SEU,North,East
36.7833,14.55,EU-SEU,North,East
40.55,14.25,EU-SEU,North,East
37.5833,12.7833,EU-SEU,North,East
43.7667,13.1333,EU-ADR,North,East
37.8,12.4333,EU-SEU,North,East
40.6,14.3333,EU-SEU,North,East
37.65,12.5833,EU-SEU,North,East
37.9167,15.7833,EU-SEU,North,East
40.65,14.4,EU-SEU,North,East
38.1167,15.5167,EU-SEU,North,East
43.9667,12.7,EU-ADR,North,East
41.0667,17.0833,EU-SEU,North,East
38.2,13.3333,EU-SEU,North,East
41.1167,13.8833,EU-SEU,North,East
42.35,11.6167,EU-SEU,North,East
44.15,9.65,EU-SEU,North,East
45.6,13.7667,EU-ADR,North,East
40.8333,14.25,EU-SEU,North,East
41.4667,12.6833,EU-SEU,North,East
44.2,8.4333,EU-SEU,North,East
40.15,16.5333,EU-SEU,North,East
43.5167,13.6167,EU-ADR,North,East
36.9833,15.25,EU-SEU,North,East
40.9167,9.5167,EU-SEU,North,East
42.45,11.2167,EU-SEU,North,East
38.1167,13.3667,EU-SEU,North,East
40.0333,15.2833,EU-SEU,North,East
38.35,15.85,EU-SEU,North,East
39.35,16.0333,EU-SEU,North,East
38.1333,14.9667,EU-SEU,North,East
43.1,13.8333,EU-ADR,North,East
43.9,12.9167,EU-ADR,North,East
42.4667,14.2333,EU-ADR,North,East
40.6333,14.3833,EU-SEU,North,East
42.5667,10.0667,EU-SEU,North,East
37.1167,15.25,EU-SEU,North,East
38.7333,16.1667,EU-SEU,North,East
41.0,17.2167,EU-SEU,North,East
41.6667,12.5,EU-SEU,North,East
40.9,12.9667,EU-SEU,North,East
38.1,13.5333,EU-SEU,North,East
40.8167,14.3333,EU-SEU,North,East
38.2333,16.2167,EU-SEU,North,East
40.6,8.2,EU-SEU,North,East
42.3833,11.2,EU-SEU,North,East
39.05,9.0,EU-SEU,North,East
45.05,12.3667,EU-ADR,North,East
37.5667,12.9,EU-SEU,North,East
43.4333,13.6667,EU-ADR,North,East
43.1833,13.8,EU-ADR,North,East
44.9333,12.3667,EU-ADR,North,East
45.05,12.25,EU-ADR,North,East
36.6833,15.1333,EU-SEU,North,East
44.05,9.85,EU-SEU,North,East
36.7167,14.85,EU-SEU,North,East
37.65,15.1833,EU-SEU,North,East
39.9,15.7833,EU-SEU,North,East
37.15,15.1833,EU-SEU,North,East
44.35,9.2333,EU-SEU,North,East
44.3667,9.15,EU-SEU,North,East
38.1,15.65,EU-SEU,North,East
43.9833,12.65,EU-ADR,North,East
44.0667,12.5833,EU-ADR,North,East
44.1,9.7333,EU-SEU,North,East
37.7333,15.2,EU-SEU,North,East
44.2667,9.4167,EU-SEU,North,East
38.3167,16.4,EU-SEU,North,East
43.3833,10.4333,EU-SEU,North,East
37.95,15.7,EU-SEU,North,East
42.95,13.8833,EU-ADR,North,East
41.2333,13.0833,EU-SEU,North,East
40.2667,18.3333,EU-SEU,North,East
40.2833,14.95,EU-SEU,North,East
39.9833,9.6833,EU-SEU,North,East
38.5667,14.8667,EU-SEU,North,East
42.0333,11.85,EU-SEU,North,East
37.1,15.25,EU-SEU,North,East
41.2333,9.1833,EU-SEU,North,East
39.0667,8.45,EU-SEU,North,East
43.8333,7.8833,EU-SEU,North,East
38.0167,14.35,EU-SEU,North,East
40.0667,15.6333,EU-SEU,North,East
40.8667,17.4167,EU-SEU,North,East
44.2833,8.5,EU-SEU,North,East
39.8167,15.7833,EU-SEU,North,East
40.05,15.4833,EU-SEU,North,East
41.25,13.7,EU-SEU,North,East
37.5167,13.05,EU-SEU,North,East
38.25,15.7167,EU-SEU,North,East
36.8833,14.4333,EU-SEU,North,East
43.7167,13.2167,EU-ADR,North,East
44.2667,9.4,EU-SEU,North,East
38.2,13.2333,EU-SEU,North,East
38.2667,16.3,EU-SEU,North,East
42.5667,14.0833,EU-ADR,North,East
38.6833,16.55,EU-SEU,North,East
41.25,13.4333,EU-SEU,North,East
44.2333,8.4167,EU-SEU,North,East
40.9333,8.2167,EU-SEU,North,East
37.85,15.2833,EU-SEU,North,East
40.4833,17.2333,EU-SEU,North,East
37.9833,13.7,EU-SEU,North,East
38.15,13.0833,EU-SEU,North,East
40.0333,18.45,EU-SEU,North,East
38.25,15.6333,EU-SEU,North,East
40.8167,14.05,EU-SEU,North,East
39.9167,18.15,EU-SEU,North,East
41.6333,12.4667,EU-SEU,North,East
45.8167,13.2667,EU-ADR,North,East
38.0167,12.4833,EU-SEU,North,East
39.8667,16.5333,EU-SEU,North,East
44.2667,8.45,EU-SEU,North,East
45.4333,12.3333,EU-ADR,North,East
43.7833,7.6,EU-SEU,North,East
44.1333,9.6833,EU-SEU,North,East
38.2167,15.6333,EU-SEU,North,East
38.235485,15.4328209,EU-SEU,North,East
44.4333,8.75,EU-SEU,North,East
45.6,13.8,EU-ADR,North,East
45.6523603,13.6483738,EU-ADR,North,East
44.63333,8.78333,EU-SEU,North,East
39.1,9.517,EU-SEU,North,East
40.61667,9.75,EU-SEU,North,East
42.83333,13.31667,EU-ADR,North,East
39.83333,18.33333,EU-SEU,North,East
43.6166734,13.3637398,EU-ADR,North,East
42.417,14.283,EU-ADR,North,East
37.983,12.417,EU-SEU,North,East
43.3,13.733,EU-ADR,North,East
41.05,8.267,EU-SEU,North,East
44.05,10.05,EU-SEU,North,East
38.2207102,15.2419327,EU-SEU,North,East
45.8050468,13.5331727,EU-ADR,North,East
40.9525166,17.2985559,EU-SEU,North,East
38.1666,15.55,EU-SEU,North,East
42.3522441,14.4028113,EU-SEU,North,East
40.1438978,18.4911678,EU-SEU,North,East
41.9468998,16.0127759,EU-SEU,North,East
45.7558,13.2286,EU-ADR,North,East
40.26667,17.9,EU-SEU,North,East
37.217,15.2,EU-SEU,North,East
44.4183598,12.2035294,EU-ADR,North,East
38.533,14.833,EU-SEU,North,East
40.6824408,14.7680961,EU-SEU,North,East
39.65,16.55,EU-SEU,North,East
37.0754739,15.2865861,EU-SEU,North,East
37.61667,15.16667,EU-SEU,North,East
38.803377,15.2326454,EU-SEU,North,East
44.433,12.233,EU-ADR,North,East
41.2774857,16.4178334,EU-SEU,North,East
43.8657267,10.2513103,EU-SEU,North,East
41.8824764,16.1767489,EU-SEU,North,East
38.6757774,16.0983488,EU-SEU,North,East
49.1833,-2.1667,EU-NEU,North,West
49.1667,-2.0667,EU-NEU,North,West
49.1833,-2.1,EU-NEU,North,West
55.169438,23.881275,EU-RUS,North,East
55.7167,21.1167,EU-RUS,North,East
55.7167,21.1,EU-RUS,North,East
55.7167,21.0833,EU-RUS,North,East
55.7032948,21.1442795,EU-RUS,North,East
49.5333,6.35,EU-NEU,North,East
49.5,5.9833,EU-NEU,North,East
49.8333,6.3167,EU-NEU,North,East
50.15,6.0,EU-NEU,North,East
49.7,6.4833,EU-NEU,North,East
49.6,6.4,EU-NEU,North,East
57.8667,24.3667,EU-SCA,North,East
56.6,25.2167,EU-SCA,North,East
56.7333,24.3833,EU-SCA,North,East
57.1667,23.2167,EU-SCA,North,East
56.4833,25.85,EU-SCA,North,East
56.7833,27.6667,EU-SCA,North,East
57.0,23.5167,EU-SCA,North,East
56.5167,21.0167,EU-RUS,North,East
56.55,27.7167,EU-SCA,North,East
56.9,24.0333,EU-SCA,North,East
57.3333,23.1,EU-SCA,North,East
56.8,24.6167,EU-SCA,North,East
56.9667,24.6333,EU-SCA,North,East
56.8667,24.25,EU-SCA,North,East
57.75,24.35,EU-SCA,North,East
57.3167,24.4333,EU-SCA,North,East
56.9333,24.3833,EU-SCA,North,East
56.8667,24.0667,EU-SCA,North,East
57.7667,24.8,EU-SCA,North,East
56.3,20.98333,EU-RUS,North,East
57.73333,22.58333,EU-SCA,North,East
57.78333,24.35,EU-SCA,North,East
56.88333,21.16667,EU-RUS,North,East
56.883,21.183,EU-RUS,North,East
56.9496487,24.1051865,EU-SCA,North,East
57.5,22.8,EU-SCA,North,East
57.4,21.5333,EU-RUS,North,East
56.95,23.75,EU-SCA,North,East
43.7333,7.4167,EU-SEU,North,East
45.4667,28.1833,EU-BLA,North,East
42.0833,19.0833,EU-BLA,North,East
42.45,18.6667,EU-BLA,North,East
42.2833,18.8333,EU-BLA,North,East
42.45,18.5333,EU-BLA,North,East
42.4667,18.5167,EU-BLA,North,East
42.4167,18.7667,EU-BLA,North,East
42.2,18.9333,EU-BLA,North,East
42.4333,18.7,EU-BLA,North,East
41.9167,19.2,EU-BLA,North,East
42.45,18.5833,EU-BLA,North,East
42.517,18.7,EU-BLA,North,East
41.4,22.2333,EU-BLA,North,East
41.85,21.9333,EU-BLA,North,East
41.217,22.7,EU-BLA,North,East
41.65,22.5,EU-BLA,North,East
35.9,14.45,EU-SEU,North,East
35.8333,14.5333,EU-SEU,North,East
35.8167,14.55,EU-SEU,North,East
35.8833,14.5,EU-SEU,North,East
35.9,14.4833,EU-SEU,North,East
35.8333,14.4833,EU-SEU,North,East
35.8333,14.5333,EU-SEU,North,East
35.8667,14.4833,EU-SEU,North,East
35.9,14.5,EU-SEU,North,East
35.8667,14.55,EU-SEU,North,East
35.8333,14.5333,EU-SEU,North,East
36.0167,14.2833,EU-SEU,North,East
35.9333,14.3833,EU-SEU,North,East
35.9,14.5,EU-SEU,North,East
35.85,14.5,EU-SEU,North,East
35.8833,14.5,EU-SEU,North,East
35.98333,14.33333,EU-SEU,North,East
35.86667,14.56667,EU-SEU,North,East
51.5,5.6333,EU-NEU,North,East
51.85,4.4167,EU-NEU,North,East
52.6333,4.75,EU-NEU,North,East
52.35,6.6667,EU-NEU,North,East
52.3667,5.2167,EU-NEU,North,East
52.1333,4.6667,EU-NEU,North,East
52.0,5.4667,EU-NEU,North,East
52.15,5.3833,EU-NEU,North,East
52.4,4.8167,EU-NEU,North,East
52.8667,4.8667,EU-NEU,North,East
53.3167,6.8667,EU-NEU,North,East
51.4833,6.1833,EU-NEU,North,East
51.2667,6.0333,EU-NEU,North,East
51.3167,6.1167,EU-NEU,North,East
51.9,5.9,EU-NEU,North,East
